lemma,length,suffix_2,suffix_3,suffix_4,prefix_2,prefix_3,prefix_4,projection_x,projection_y,article
dagmaximum,10,um,mum,imum,da,dag,dagm,6.0357447,7.084292,het
jaarmaximum,11,um,mum,imum,ja,jaa,jaar,14.545868,10.806151,het
indicatie,9,ie,tie,atie,in,ind,indi,11.57374,10.366575,de
therapeut,9,ut,eut,peut,th,the,ther,8.315857,6.3738866,de
beroepsgroeop,13,op,eop,oeop,be,ber,bero,9.545696,13.571997,de
polisvoorwaard,14,rd,ard,aard,po,pol,poli,9.5438795,15.82427,de
bruikleen,9,en,een,leen,br,bru,brui,9.970671,10.885497,de
patiëntenvereniging,19,ng,ing,ging,pa,pat,pati,7.9867544,5.952843,de
CGraad,6,ad,aad,raad,cg,cgr,cgra,13.704841,7.8022046,de
verzekeringspakkett,19,tt,ett,kett,ve,ver,verz,3.0558643,8.55765,de
hardloopwedstrijd,17,jd,ijd,rijd,ha,har,hard,6.171892,9.603001,de
monumentje,10,je,tje,ntje,mo,mon,monu,13.828398,11.192145,het
blaasorkest,11,st,est,kest,bl,bla,blaa,15.446785,11.910668,het
assistente,10,te,nte,ente,as,ass,assi,9.888544,12.7102785,de
beenmerg,8,rg,erg,merg,be,bee,been,14.96943,7.8082666,het
bevruchting,11,ng,ing,ting,be,bev,bevr,7.2720733,5.0523567,de
chromateerproces,16,es,ces,oces,ch,chr,chro,11.168402,6.77147,het
substraat,9,at,aat,raat,su,sub,subs,10.058077,8.245281,het
bedrog,6,og,rog,drog,be,bed,bedr,11.894081,9.931498,het
koopprijs,9,js,ijs,rijs,ko,koo,koop,8.004618,12.696989,de
makelaar,8,ar,aar,laar,ma,mak,make,9.043713,12.756712,de
koopcontract,12,ct,act,ract,ko,koo,koop,9.210855,12.112855,het
legitimatiebewijs,17,js,ijs,wijs,le,leg,legi,11.933949,10.678555,het
sms-bericht,11,ht,cht,icht,sm,sms,sms-,8.627644,10.867559,de
oogmerk,7,rk,erk,merk,oo,oog,oogm,11.487436,9.771101,het
aan/verkoop,11,op,oop,koop,aa,aan,aan/,8.13634,12.303447,de
uittreksel,10,el,sel,ksel,ui,uit,uitt,11.311391,9.23473,het
justitieel,10,el,eel,ieel,ju,jus,just,11.261218,12.19585,het
voorschrift,11,ft,ift,rift,vo,voo,voor,11.11032,11.024881,de
zetel,5,el,tel,etel,ze,zet,zete,12.602662,7.32834,de
tempi,5,pi,mpi,empi,te,tem,temp,15.015798,10.44579,de
frasering,9,ng,ing,ring,fr,fra,fras,12.580535,11.171534,de
dominicanen-kerk,16,rk,erk,kerk,do,dom,domi,14.455201,9.631157,de
nagalm,6,lm,alm,galm,na,nag,naga,13.279197,7.484612,de
echo-effecten,13,en,ten,cten,ec,ech,echo,15.943286,12.617265,de
Huygens-Fokker,14,er,ker,kker,hu,huy,huyg,12.802005,6.783006,de
viola,5,la,ola,iola,vi,vio,viol,12.759887,7.0816364,de
chitarroon,10,on,oon,roon,ch,chi,chit,13.096872,6.8530664,de
trombone,8,ne,one,bone,tr,tro,trom,15.452491,11.923737,de
speelgaet,9,et,aet,gaet,sp,spe,spee,6.723105,10.082182,de
toonsoort,9,rt,ort,oort,to,too,toon,12.880203,11.252336,de
middentoon,10,on,oon,toon,mi,mid,midd,9.516485,7.986535,de
Archiv-uitgave,14,ve,ave,gave,ar,arc,arch,13.850549,11.290406,de
bezettingsverschil,18,il,hil,chil,be,bez,beze,15.004097,7.847724,de
cd-boek,7,ek,oek,boek,cd,cd-,cd-b,15.4044,12.087555,het
koortutti,9,ti,tti,utti,ko,koo,koor,8.851957,5.9196706,de
soli,4,li,oli,soli,so,sol,soli,12.653924,7.4523015,de
cantate,7,te,ate,tate,ca,can,cant,15.009544,11.682063,de
korist,6,st,ist,rist,ko,kor,kori,10.900961,10.486248,de
Gardiner-versie,15,ie,sie,rsie,ga,gar,gard,12.094102,7.029765,de
vibrato,7,to,ato,rato,vi,vib,vibr,12.849366,7.0396447,het
solist,6,st,ist,list,so,sol,soli,15.136654,11.817356,de
sopranen,8,en,nen,anen,so,sop,sopr,15.073334,11.777624,de
tenor,5,or,nor,enor,te,ten,teno,15.339197,11.891955,de
bass,4,ss,ass,bass,ba,bas,bass,15.472539,11.96655,de
countertenor,12,or,nor,enor,co,cou,coun,11.246636,9.394605,de
seconda,7,da,nda,onda,se,sec,seco,11.958874,8.960996,de
gregoriaans,11,ns,ans,aans,gr,gre,greg,14.714205,10.787918,het
opus,4,us,pus,opus,op,opu,opus,12.24623,8.321288,het
opera,5,ra,era,pera,op,ope,oper,15.035243,11.761333,de
Vesper,6,er,per,sper,ve,ves,vesp,14.68715,8.133424,de
stijlbesef,10,ef,sef,esef,st,sti,stij,10.72078,6.4955707,het
stemvoering,11,ng,ing,ring,st,ste,stem,11.184693,13.85351,de
90-drivers,10,rs,ers,vers,90,90-,90-d,6.454926,8.777699,de
7800GTX,7,tx,gtx,0gtx,78,780,7800,14.224105,7.5314107,de
bottleneck,10,ck,eck,neck,bo,bot,bott,9.694135,11.454553,de
monitorfabriekant,17,nt,ant,kant,mo,mon,moni,13.917587,12.664499,de
GPU's,5,'s,u's,pu's,gp,gpu,gpu',13.7957535,7.8268476,de
cpu,3,pu,cpu,cpu,cp,cpu,cpu,13.501827,7.8954697,de
physics,7,cs,ics,sics,ph,phy,phys,9.905412,6.9743156,de
Stock,5,ck,ock,tock,st,sto,stoc,8.827579,12.978254,de
core,4,re,ore,core,co,cor,core,9.702636,8.124603,de
wittewijnazijn,14,jn,ijn,zijn,wi,wit,witt,12.00621,6.4361944,de
gazpacho,8,ho,cho,acho,ga,gaz,gazp,13.4120245,6.555606,de
kruiding,8,ng,ing,ding,kr,kru,krui,12.43265,6.7990327,de
pendel,6,el,del,ndel,pe,pen,pend,12.366341,7.029091,de
extremist,9,st,ist,mist,ex,ext,extr,15.217228,9.582101,de
protestkamp,11,mp,amp,kamp,pr,pro,prot,11.658678,12.411492,de
aanhanger,9,er,ger,nger,aa,aan,aanh,11.805482,11.103913,de
Kopten,6,en,ten,pten,ko,kop,kopt,11.831101,6.258983,de
zondebok,8,ok,bok,ebok,zo,zon,zond,13.438525,6.7919946,de
Zaanbocht,9,ht,cht,ocht,za,zaa,zaan,13.333206,6.7809415,de
programmering,13,ng,ing,ring,pr,pro,prog,9.446131,10.794317,de
retouradres,11,es,res,dres,re,ret,reto,9.484744,9.152282,het
bestemmingslegging,18,ng,ing,ging,be,bes,best,8.926323,8.211479,de
recreatiewoning,15,ng,ing,ning,re,rec,recr,7.959033,7.315087,de
WOTwoord,8,rd,ord,oord,wo,wot,wotw,12.513536,9.528113,het
mari,4,ri,ari,mari,ma,mar,mari,13.073798,7.849069,de
bewind,6,nd,ind,wind,be,bew,bewi,15.044682,7.8255734,het
dorpeling,9,ng,ing,ling,do,dor,dorp,8.464665,7.418607,de
sociologie,10,ie,gie,ogie,so,soc,soci,11.4470005,11.079095,de
programmamaker,14,er,ker,aker,pr,pro,prog,9.402741,10.81447,de
batterijbehuizing,17,ng,ing,zing,ba,bat,batt,4.272332,10.933918,de
fietsbatterij,13,ij,rij,erij,fi,fie,fiet,4.259193,10.906606,de
netstroom,9,om,oom,room,ne,net,nets,8.714027,10.141287,het
huls,4,ls,uls,huls,hu,hul,huls,13.242938,7.2256,de
fietsaccu,9,cu,ccu,accu,fi,fie,fiet,4.9832644,8.6870165,de
HR-afdeling,11,ng,ing,ling,hr,hr-,hr-a,9.829283,13.306131,de
servicepack,11,ck,ack,pack,se,ser,serv,9.587987,12.204579,het
licentievergoeding,18,ng,ing,ding,li,lic,lice,10.709144,11.786988,de
handhaving,10,ng,ing,ving,ha,han,hand,10.334585,6.9738975,de
exclusiviteit,13,it,eit,teit,ex,exc,excl,11.490983,10.042308,de
niet-naamsvermelding,20,ng,ing,ding,ni,nie,niet,12.245709,9.888478,de
tel,3,el,tel,tel,te,tel,tel,8.296929,10.698919,de
event,5,nt,ent,vent,ev,eve,even,13.571351,10.863627,het
accountant,10,nt,ant,tant,ac,acc,acco,9.53614,12.585093,de
sprong,6,ng,ong,rong,sp,spr,spro,10.241616,8.236891,de
Brickyard,9,rd,ard,yard,br,bri,bric,8.453494,8.686624,de
Penske-coureurs,15,rs,urs,eurs,pe,pen,pens,11.00137,9.439898,de
roadcours,9,rs,urs,ours,ro,roa,road,7.061905,8.978593,de
bolide,6,de,ide,lide,bo,bol,boli,13.628274,6.1686354,de
heup,4,up,eup,heup,he,heu,heup,14.272068,7.1827755,de
Atomic,6,ic,mic,omic,at,ato,atom,9.732063,6.434116,de
ski,3,ki,ski,ski,sk,ski,ski,3.31967,7.4268417,de
doubledeck,10,ck,eck,deck,do,dou,doub,11.8952,8.683144,de
X-9,3,-9,x-9,x-9,x-,x-9,x-9,13.796731,7.7941413,de
groomer,7,er,mer,omer,gr,gro,groo,10.604652,6.3959537,de
BB,2,bb,bb,bb,bb,bb,bb,13.749967,7.40077,de
eindige-elementenmethode,24,de,ode,hode,ei,ein,eind,10.337581,10.359228,de
VMT380-,7,0-,80-,380-,vm,vmt,vmt3,14.181212,7.530475,de
koelsysteem,11,em,eem,teem,ko,koe,koel,9.303877,10.051749,het
groepsvakantie,14,ie,tie,ntie,gr,gro,groe,5.177414,6.925963,de
tentenkamp,10,mp,amp,kamp,te,ten,tent,15.872807,7.332133,het
groepsaccommodatie,18,ie,tie,atie,gr,gro,groe,10.644595,12.1584835,de
vakantiekamp,12,mp,amp,kamp,va,vak,vaka,15.865477,7.3240566,de
fotoalbum,9,um,bum,lbum,fo,fot,foto,13.815348,13.138071,het
ouders/,7,s/,rs/,ers/,ou,oud,oude,6.800421,5.0775557,de
recreatieruimte,15,te,mte,imte,re,rec,recr,8.080353,7.3137364,de
aanmeldformulier,16,er,ier,lier,aa,aan,aanm,10.4739485,11.795798,het
vakantieadres,13,es,res,dres,va,vak,vaka,5.2124634,6.9291034,het
reageren,8,en,ren,eren,re,rea,reag,12.032604,10.709905,de
individuen,10,en,uen,duen,in,ind,indi,12.270702,10.284067,de
noedel,6,el,del,edel,no,noe,noed,13.182364,8.052662,de
wok,3,ok,wok,wok,wo,wok,wok,13.388501,7.273737,de
knoflook,8,ok,ook,look,kn,kno,knof,12.890635,4.772784,de
sambal,6,al,bal,mbal,sa,sam,samb,12.704978,7.122154,de
tauge,5,ge,uge,auge,ta,tau,taug,12.529358,7.964025,de
lenteui,7,ui,eui,teui,le,len,lent,9.993098,8.721494,de
kloofmachine,12,ne,ine,hine,kl,klo,kloo,8.698299,9.699414,de
collectorswereld,16,ld,eld,reld,co,col,coll,10.229731,10.965024,de
lesje,5,je,sje,esje,le,les,lesj,11.373147,5.8670797,het
portemonnee,11,ee,nee,nnee,po,por,port,8.293316,13.210619,de
crèchevloer,11,er,oer,loer,cr,crè,crèc,8.121337,6.8688436,de
kinderopvangtoeslag,19,ag,lag,slag,ki,kin,kind,6.9812,5.337508,de
instorting,10,ng,ing,ting,in,ins,inst,11.796016,9.875039,de
klokkentour,11,ur,our,tour,kl,klo,klok,15.013205,10.471873,de
belfort,7,rt,ort,fort,be,bel,belf,12.661431,6.862171,het
ornament,8,nt,ent,ment,or,orn,orna,12.518145,7.570278,de
slab,4,ab,lab,slab,sl,sla,slab,11.178087,8.712125,de
voorraadvat,11,at,vat,dvat,vo,voo,voor,9.144005,10.535842,de
verwarmingselement,18,nt,ent,ment,ve,ver,verw,14.119345,2.8639474,het
systeemvak,10,ak,vak,mvak,sy,sys,syst,9.311804,10.143598,het
Internetopties,14,es,ies,ties,in,int,inte,8.604166,10.495076,de
router,6,er,ter,uter,ro,rou,rout,7.649256,9.413935,de
mailserver,10,er,ver,rver,ma,mai,mail,9.186581,11.608352,de
GMail-server,12,er,ver,rver,gm,gma,gmai,9.195988,11.670674,de
overwicht,9,ht,cht,icht,ov,ove,over,13.3548975,15.577179,het
studentenbelangen,17,en,gen,ngen,st,stu,stud,6.6846995,11.825128,de
trui,4,ui,rui,trui,tr,tru,trui,12.54591,7.9466085,de
lightning-poort,15,rt,ort,oort,li,lig,ligh,9.809141,5.2607875,de
avaverslag,10,ag,lag,slag,av,ava,avav,12.119561,11.813564,het
aandeelhouder,13,er,der,uder,aa,aan,aand,8.873064,12.938502,de
telecommarkt,12,kt,rkt,arkt,te,tel,tele,8.272842,10.673279,de
stagnatie,9,ie,tie,atie,st,sta,stag,11.105324,9.742141,de
investeringsbereidheid,22,id,eid,heid,in,inv,inve,8.649803,13.333596,de
telecommunicatiemarkt,21,kt,rkt,arkt,te,tel,tele,8.305681,10.735105,de
IT-markt,8,kt,rkt,arkt,it,it-,it-m,8.556906,12.276024,de
voedselveiligheid,17,id,eid,heid,vo,voe,voed,11.9931135,4.4346356,de
herfstequinox,13,ox,nox,inox,he,her,herf,8.843798,6.023016,de
flespompoen,11,en,oen,poen,fl,fle,fles,11.954921,6.7185736,de
rozemarijn,10,jn,ijn,rijn,ro,roz,roze,12.761801,5.1654563,de
homo,4,mo,omo,homo,ho,hom,homo,13.042297,8.4061165,de
Jehova's,8,'s,a's,va's,je,jeh,jeho,14.296916,9.545975,de
woestijnklimaat,15,at,aat,maat,wo,woe,woes,10.854983,5.9167376,het
oorlogjaar,10,ar,aar,jaar,oo,oor,oorl,11.573836,13.254945,de
planoloog,9,og,oog,loog,pl,pla,plan,9.417272,6.7620206,de
_,1,_,_,_,_,_,_,12.773368,8.805201,het
ideaal,6,al,aal,eaal,id,ide,idea,12.709988,9.326382,both
verval,6,al,val,rval,ve,ver,verv,12.027563,8.939385,het
geestdrift,10,ft,ift,rift,ge,gee,gees,12.448046,10.052158,de
CPSTI,5,ti,sti,psti,cp,cps,cpst,13.444045,7.907059,de
régime,6,me,ime,gime,ré,rég,régi,11.936719,4.789474,het
IT-systeem,10,em,eem,teem,it,it-,it-s,9.2586155,10.616523,de
arbeidsbureau,13,au,eau,reau,ar,arb,arbe,9.413112,13.915702,het
ACRE-regeling,13,ng,ing,ling,ac,acr,acre,11.081054,10.150171,de
ministre,8,re,tre,stre,mi,min,mini,10.356289,13.326342,de
coureur,7,ur,eur,reur,co,cou,cour,10.726636,8.090254,de
watersportevenement,19,nt,ent,ment,wa,wat,wate,10.127039,3.5374677,het
modderrace,10,ce,ace,race,mo,mod,modd,11.519532,6.910531,de
griep,5,ep,iep,riep,gr,gri,grie,13.018846,6.462735,de
meertje,7,je,tje,rtje,me,mee,meer,12.510979,8.175551,het
natuurkampeerterrein,20,in,ein,rein,na,nat,natu,9.15732,6.943023,het
Pinksterweekend,15,nd,end,kend,pi,pin,pink,5.962294,6.834061,het
vouwwag,7,ag,wag,wwag,vo,vou,vouw,13.3000765,7.260143,de
slechtweeraccomodatie,21,ie,tie,atie,sl,sle,slec,10.070446,11.061654,de
zelfportret,11,et,ret,tret,ze,zel,zelf,13.740533,13.016048,het
kunsthandelaar,14,ar,aar,laar,ku,kun,kuns,13.638717,12.031034,de
kindersterfte,13,te,fte,rfte,ki,kin,kind,7.0066404,5.322483,de
deurbell,8,ll,ell,bell,de,deu,deur,8.818956,8.460238,de
stand-alone,11,ne,one,lone,st,sta,stan,11.863199,8.873635,de
deurbel,7,el,bel,rbel,de,deu,deur,8.87291,8.406844,de
pakketbezorger,14,er,ger,rger,pa,pak,pakk,9.406225,11.324584,de
gejojo,6,jo,ojo,jojo,ge,gej,gejo,13.501902,6.6724544,het
najaars,7,rs,ars,aars,na,naj,naja,12.968565,8.25781,de
fenomen,7,en,men,omen,fe,fen,feno,12.037019,9.497713,de
kontakt,7,kt,akt,takt,ko,kon,kont,8.264072,10.957959,both
intelligenties,14,es,ies,ties,in,int,inte,11.16432,10.716479,het
manipulatie,11,ie,tie,atie,ma,man,mani,10.616416,9.868371,de
materialisatie,14,ie,tie,atie,ma,mat,mate,10.101753,6.681572,de
gestalet,8,et,let,alet,ge,ges,gest,12.43644,7.1887975,de
waarneembaarheid,16,id,eid,heid,wa,waa,waar,11.259593,10.131802,de
lichtgolf,9,lf,olf,golf,li,lic,lich,9.977639,5.479757,de
dichtheid,9,id,eid,heid,di,dic,dich,10.76393,9.303643,de
jaargetijde,11,de,jde,ijde,ja,jaa,jaar,14.567985,10.780247,both
verschijning,12,ng,ing,ning,ve,ver,vers,12.063927,9.653443,de
graancirkel,11,el,kel,rkel,gr,gra,graa,12.862981,6.518008,de
zelfrealistie,13,ie,tie,stie,ze,zel,zelf,12.00622,10.587267,de
Antophogenese,13,se,ese,nese,an,ant,anto,9.462421,6.2818117,de
natuurkracht,12,ht,cht,acht,na,nat,natu,10.241286,7.914379,de
coulisse,8,se,sse,isse,co,cou,coul,10.953962,7.4999275,de
verschijse,10,se,jse,ijse,ve,ver,vers,12.509903,8.234267,de
maatstaf,8,af,taf,staf,ma,maa,maat,11.924727,8.587753,de
thes,4,es,hes,thes,th,the,thes,12.734733,8.457664,de
vreemd,6,md,emd,eemd,vr,vre,vree,12.366386,9.3668375,de
schepper,8,er,per,pper,sc,sch,sche,11.207751,7.8859267,de
verschijnsl,11,sl,nsl,jnsl,ve,ver,vers,12.123481,9.500189,de
hypothes,8,es,hes,thes,hy,hyp,hypo,12.042506,10.335862,de
Engelen,7,en,len,elen,en,eng,enge,13.085419,8.26841,de
Engel,5,el,gel,ngel,en,eng,enge,13.066564,7.696344,de
slijm,5,jm,ijm,lijm,sl,sli,slij,12.845927,7.269278,de
allerhoogste,12,te,ste,gste,al,all,alle,11.958437,7.108807,de
schepping,9,ng,ing,ping,sc,sch,sche,8.96222,10.865649,de
rib,3,ib,rib,rib,ri,rib,rib,11.088646,6.653736,de
Rechter,7,er,ter,hter,re,rec,rech,11.2964945,11.626902,de
ritinformatie,13,ie,tie,atie,ri,rit,riti,11.758597,11.092323,de
brutoloon,9,on,oon,loon,br,bru,brut,12.025655,8.308559,het
verloning,9,ng,ing,ning,ve,ver,verl,11.282332,9.095344,de
werkbonus,9,us,nus,onus,we,wer,werk,9.024917,13.477235,de
RSZbijdrage,11,ge,age,rage,rs,rsz,rszb,12.857175,6.8085575,de
bedrijfsvoorheffing,19,ng,ing,fing,be,bed,bedr,9.193628,12.611844,de
nettoloon,9,on,oon,loon,ne,net,nett,8.765615,12.634804,het
patches,7,es,hes,ches,pa,pat,patc,9.917594,10.067551,both
drogist,7,st,ist,gist,dr,dro,drog,8.669517,5.9868855,de
glitter,7,er,ter,tter,gl,gli,glit,11.409703,6.472062,de
beving,6,ng,ing,ving,be,bev,bevi,12.997392,3.9354868,de
pel,3,el,pel,pel,pe,pel,pel,12.203698,7.166313,de
blender,7,er,der,nder,bl,ble,blen,10.544962,7.200025,de
varkensschenkel,15,el,kel,nkel,va,var,vark,12.051432,5.635384,de
schijf,6,jf,ijf,hijf,sc,sch,schi,12.994511,7.0202527,de
schenkel,8,el,kel,nkel,sc,sch,sche,12.3624525,6.8189645,de
venkelknoll,11,ll,oll,noll,ve,ven,venk,12.7756815,6.6155715,de
fijngehakt,10,kt,akt,hakt,fi,fij,fijn,12.240249,5.1754975,de
webinar,7,ar,nar,inar,we,web,webi,12.6806,13.3190775,het
bouwesten,9,en,ten,sten,bo,bou,bouw,8.365621,9.137246,de
leerlijan,9,an,jan,ijan,le,lee,leer,12.363761,8.517375,de
Schooltaal-woorden,18,en,den,rden,sc,sch,scho,12.773003,11.283559,de
0-meting,8,ng,ing,ting,0-,0-m,0-me,12.370148,9.212571,de
werkboek,8,ek,oek,boek,we,wer,werk,12.725055,12.426038,het
timmermann,10,nn,ann,mann,ti,tim,timm,8.535181,9.022617,de
timmerman,9,an,man,rman,ti,tim,timm,8.484993,9.10587,de
cashewnoten,11,en,ten,oten,ca,cas,cash,8.28545,13.228639,de
keukenmachine,13,ne,ine,hine,ke,keu,keuk,12.545778,4.190892,de
no,2,no,no,no,no,no,no,12.510783,9.226948,de
dadel,5,el,del,adel,da,dad,dade,12.877309,7.9854727,de
cashewno,8,no,wno,ewno,ca,cas,cash,12.839536,6.709746,de
spatel,6,el,tel,atel,sp,spa,spat,12.088124,7.534038,de
kokosmelk,9,lk,elk,melk,ko,kok,koko,12.633722,5.168859,de
snijplank,9,nk,ank,lank,sn,sni,snij,11.366032,7.0767765,de
oog/gevoel,10,el,oel,voel,oo,oog,oog/,10.196625,5.904988,het
snufje,6,je,fje,ufje,sn,snu,snuf,14.296258,7.7843137,het
kokosrasp,9,sp,asp,rasp,ko,kok,koko,12.536819,5.5832357,de
depot,5,ot,pot,epot,de,dep,depo,8.949193,11.355563,het
alzheimerpatient,16,nt,ent,ient,al,alz,alzh,8.327188,5.9956837,de
waterval,8,al,val,rval,wa,wat,wate,10.085047,3.509696,de
jeep,4,ep,eep,jeep,je,jee,jeep,6.302692,8.673334,de
olifant,7,nt,ant,fant,ol,oli,olif,11.711656,5.8798013,de
credo,5,do,edo,redo,cr,cre,cred,12.767362,8.118447,het
interessesfeer,14,er,eer,feer,in,int,inte,11.091521,11.2838,de
voorprogramma,13,ma,mma,amma,vo,voo,voor,10.010971,10.711838,het
babyalbum,9,um,bum,lbum,ba,bab,baby,7.0953283,5.173383,het
tandenpoets,11,ts,ets,oets,ta,tan,tand,10.681716,5.5929794,de
autobaan,8,an,aan,baan,au,aut,auto,6.756008,8.9502735,de
kraam,5,am,aam,raam,kr,kra,kraa,13.181386,5.8939004,de
gaderobbe,9,be,bbe,obbe,ga,gad,gade,8.247054,8.15295,de
merchandise,11,se,ise,dise,me,mer,merc,8.3031435,12.08963,de
bimos,5,os,mos,imos,bi,bim,bimo,14.10004,6.5216103,de
opstaphulp,10,lp,ulp,hulp,op,ops,opst,10.066663,11.13732,de
Walmart-schutter,16,er,ter,tter,wa,wal,walm,7.9240746,12.139581,de
moordonderzoek,14,ek,oek,zoek,mo,moo,moor,13.085193,10.537845,het
schietpartij,12,ij,tij,rtij,sc,sch,schi,10.703648,5.9803853,de
dodental,8,al,tal,ntal,do,dod,dode,13.352173,10.448234,het
Ohio-schutter,13,er,ter,tter,oh,ohi,ohio,12.36963,6.631743,de
uitgaanswijk,12,jk,ijk,wijk,ui,uit,uitg,7.890027,7.800334,de
haatmanifest,12,st,est,fest,ha,haa,haat,12.433688,9.652281,het
bassist,7,st,ist,sist,ba,bas,bass,15.453658,11.958412,de
gouverneur,10,ur,eur,neur,go,gou,gouv,10.284206,13.262855,de
wapenwinkel,11,el,kel,nkel,wa,wap,wape,10.653956,5.993436,de
buskruit,8,it,uit,ruit,bu,bus,busk,11.231163,7.2747808,het
N65,3,65,n65,n65,n6,n65,n65,14.138709,7.6402473,de
nachtmerrie,11,ie,rie,rrie,na,nac,nach,6.648632,6.8155236,de
wildwesttafere,14,re,ere,fere,wi,wil,wild,11.004479,4.0706697,de
boerenmarkt,11,kt,rkt,arkt,bo,boe,boer,11.445331,5.00384,de
museumwijk,10,jk,ijk,wijk,mu,mus,muse,13.835439,11.634414,de
routeplanning,13,ng,ing,ning,ro,rou,rout,7.6047645,9.212904,de
weerberichte,12,te,hte,chte,we,wee,weer,9.171238,3.8551135,de
schuttingbouwer,15,er,wer,uwer,sc,sch,schu,8.536591,9.219943,de
schuttingwand,13,nd,and,wand,sc,sch,schu,11.32744,7.196572,de
jongsten,8,en,ten,sten,jo,jon,jong,6.6813855,5.5111947,de
vakmens,7,ns,ens,mens,va,vak,vakm,10.139694,10.551349,de
plaatsingskost,14,st,ost,kost,pl,pla,plaa,8.016376,12.866444,de
doeleinde,9,de,nde,inde,do,doe,doel,11.977741,7.158822,de
contactpagina,13,na,ina,gina,co,con,cont,8.312416,11.0016575,de
speelgedeelte,13,te,lte,elte,sp,spe,spee,6.7161293,10.071017,het
wokrestaurant,13,nt,ant,rant,wo,wok,wokr,12.330456,3.979363,het
brainstorm,10,rm,orm,torm,br,bra,brai,12.36289,10.269681,de
rekenkamer,10,er,mer,amer,re,rek,reke,7.864445,7.4518337,de
kilometerprijs,14,js,ijs,rijs,ki,kil,kilo,8.904592,8.330546,de
junta,5,ta,nta,unta,ju,jun,junt,10.66339,12.355476,de
potje,5,je,tje,otje,po,pot,potj,10.186704,8.381006,het
studiedeelnemer,15,er,mer,emer,st,stu,stud,6.90154,11.656425,de
placebo-effect,14,ct,ect,fect,pl,pla,plac,9.530196,7.691581,het
schadelijkheid,14,id,eid,heid,sc,sch,scha,11.989144,9.672603,de
meetmethode,11,de,ode,hode,me,mee,meet,10.331427,10.33234,de
tabaksfabrikant,15,nt,ant,kant,ta,tab,taba,10.786509,4.7643833,de
EU-richtlijnen,14,en,nen,jnen,eu,eu-,eu-r,10.457823,14.284889,de
sigaret,7,et,ret,aret,si,sig,siga,10.733991,4.748505,de
omega,5,ga,ega,mega,om,ome,omeg,12.079246,8.402745,de
producttype,11,pe,ype,type,pr,pro,prod,8.447817,11.562179,het
trishutter,10,er,ter,tter,tr,tri,tris,11.67961,8.2069025,de
sketch,6,ch,tch,etch,sk,ske,sket,13.534866,12.338033,de
spookweek,9,ek,eek,week,sp,spo,spoo,11.90486,13.835465,het
enkellaars,10,rs,ars,aars,en,enk,enke,11.907063,6.3250275,de
bezoekeraantallen,17,en,len,llen,be,bez,bezo,7.906846,8.299148,de
plattegrond,11,nd,ond,rond,pl,pla,plat,9.11196,7.2903223,de
footprint,9,nt,int,rint,fo,foo,foot,9.988398,9.10959,de
basisblokken,12,en,ken,kken,ba,bas,basi,10.106235,9.050624,de
energineaal,11,al,aal,eaal,en,ene,ener,4.023288,11.162177,de
lotgevallen,11,en,len,llen,lo,lot,lotg,13.298785,10.432505,de
openingsetappe,14,pe,ppe,appe,op,ope,open,14.567778,11.428849,de
daguitslag,10,ag,lag,slag,da,dag,dagu,6.0699186,7.1145487,de
kopman,6,an,man,pman,ko,kop,kopm,11.639406,7.1381044,de
pijnpunt,8,nt,unt,punt,pi,pij,pijn,11.607107,8.47122,both
Unie,4,ie,nie,unie,un,uni,unie,10.726788,12.702346,de
gedachtengoed,13,ed,oed,goed,ge,ged,geda,12.425932,10.193097,het
stelselherziening,17,ng,ing,ning,st,ste,stel,9.286009,9.894096,de
Omgevingswet,12,et,wet,swet,om,omg,omge,11.031426,12.069261,de
omgevingsvisie,14,ie,sie,isie,om,omg,omge,11.230175,15.329103,de
veiligheidbeleid,16,id,eid,leid,ve,vei,veil,10.099213,11.359571,het
politicus,9,us,cus,icus,po,pol,poli,10.882005,13.514997,de
Greenpeaceschip,15,ip,hip,chip,gr,gre,gree,13.479586,4.8185563,het
milieuorganisatie,17,ie,tie,atie,mi,mil,mili,11.225608,15.302176,de
Gelderlander,12,er,der,nder,ge,gel,geld,12.018695,6.9681907,de
tredmolen,9,en,len,olen,tr,tre,tred,11.582982,6.9450765,de
overdrijving,12,ng,ing,ving,ov,ove,over,13.374627,15.623224,de
inkt,4,kt,nkt,inkt,in,ink,inkt,12.995453,12.045489,de
kritikaster,11,er,ter,ster,kr,kri,krit,11.989162,10.8556385,de
beleidnota,10,ta,ota,nota,be,bel,bele,10.376362,13.617345,de
verzuchting,11,ng,ing,ting,ve,ver,verz,11.392234,9.792274,de
scenario-onderzoek,18,ek,oek,zoek,sc,sce,scen,11.084174,10.3246355,het
leiderschap,11,ap,hap,chap,le,lei,leid,10.199173,12.975117,het
majoor,6,or,oor,joor,ma,maj,majo,12.947571,8.671685,de
miniserie,9,ie,rie,erie,mi,min,mini,13.541618,11.238591,de
oorlogperiode,13,de,ode,iode,oo,oor,oorl,11.580805,13.226157,de
Korea-oorlog,12,og,log,rlog,ko,kor,kore,11.577813,13.230071,de
pakketdienst,12,st,nst,enst,pa,pak,pakk,9.576586,12.091994,de
feedback,8,ck,ack,back,fe,fee,feed,12.090229,10.914043,de
vertrouwelijkheid,17,id,eid,heid,ve,ver,vert,11.886526,11.0609865,de
vliegmaatschappij,17,ij,pij,ppij,vl,vli,vlie,9.043147,4.441749,de
